id,risk_score,gender,num_public_record_items,age_most_rec_pub_record,collection_items,bankruptcy_prior,bankrupt_other_hh_member,inq_past_12mos,age_of_most_recent_inq,inq_fin_last_6mos,inq_promo,inq_bank_promo,age_of_oldest_trade,tot_accts_open_last_24m,tot_accts_on_file,tot_open_accts_on_file,tot_bal_open_accts,income,num_past_due_accts,amt_past_due_balances,worst_credit_rating,current_accts_total,current_accts_30day,current_accts_60day,current_accts_90day,current_accts_bad_debt,tot_accts_paid_satis,tot_accts_30days_ever,tot_accts_60days_ever,tot_accts_90days_ever,tot_accts_bad_debt_ever,tot_accts_paid_satis_24m,tot_accts_30d_pd_in_24m,tot_accts_60d_pd_in_24m,tot_accts_90d_pd_in_24m,tot_accts_bad_debt_24m,tot_open_accts_bal_gt_0,avg_mos_accts_open,marital_status,LOAN_DEFAULT,GEO_REGION
24783,702,F,9,8,7,0,0,4,2,3,1,0,197,1,12,3,1944,6446,4,4605,6,5,1,0,1,3,1,1,4,1,3,2,1,1,1,0,2,103,W,0,East
24784,976,M,0,0,0,0,0,3,1,3,3,2,143,2,29,6,8442,42668,0,0,1,29,0,0,0,0,28,1,0,0,0,19,0,0,0,0,4,74,M,0,South
24785,902,F,0,0,0,0,0,0,14,0,7,4,36,7,9,5,222,3271,0,0,1,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,2,21,S,0,Midwest
24786,849,F,0,0,0,0,0,0,9,1,7,2,71,4,19,7,41452,46393,0,0,6,15,0,0,0,1,14,1,0,0,1,13,1,0,0,1,5,39,S,0,West
24787,943,M,0,0,0,0,0,2,1,1,7,1,146,5,13,9,701,10867,0,0,1,11,0,0,0,0,11,0,0,0,0,10,0,0,0,0,3,48,M,0,West
24788,805,M,0,0,0,0,0,2,1,0,2,0,6,2,2,2,17136,18732,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,5,S,0,West
24789,743,F,0,0,0,0,0,0,7,2,3,1,15,3,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13,W,0,Midwest
24790,971,M,0,0,0,0,0,1,1,0,2,2,229,7,29,6,6073,37800,0,0,1,23,0,0,0,0,23,0,0,0,0,15,0,0,0,0,6,71,M,0,Midwest
24791,775,F,0,0,0,0,0,2,5,1,0,0,29,6,8,4,6887,8232,0,0,1,6,0,0,0,0,5,1,0,0,0,5,1,0,0,0,3,18,W,0,West
24792,982,M,0,0,0,0,0,0,7,1,18,5,295,16,53,28,52963,130907,0,0,1,47,0,0,0,0,45,1,1,0,0,33,0,0,0,0,15,73,M,0,West
24793,982,M,0,0,0,0,0,0,22,0,3,1,407,6,28,13,1196,44473,0,0,1,27,0,0,0,0,26,1,0,0,0,14,0,0,0,0,2,75,M,0,West
24794,493,F,6,20,2,1,0,1,6,0,3,1,84,3,14,7,22581,23542,6,10669,6,4,0,0,1,5,4,0,0,1,5,4,0,0,0,3,7,45,D,0,East
24795,965,M,0,0,0,0,0,0,19,0,0,0,427,1,9,2,297,6135,0,0,1,7,0,0,0,0,5,2,0,0,0,4,0,0,0,0,1,169,M,0,South
24796,635,M,10,2,8,0,0,0,12,2,2,1,49,3,8,2,15638,17638,1,914,2,7,1,0,0,0,6,2,0,0,0,3,2,0,0,0,2,31,W,0,South
24797,906,M,0,0,0,0,0,0,0,0,1,0,49,1,4,2,1033,4857,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,39,S,0,West
24798,721,F,0,0,0,0,0,0,13,3,0,0,142,0,2,0,0,,1,82,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,97,W,1,West
24799,725,U,0,0,0,0,0,2,2,0,1,0,12,3,3,3,2602,4460,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,9,W,0,Midwest
24800,772,F,0,0,0,0,0,1,5,3,0,0,20,2,2,2,12822,15466,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,12,W,0,West
24801,882,M,2,25,1,0,0,0,0,0,1,0,161,0,4,1,0,2970,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,152,,0,Midwest
24802,672,F,0,0,0,0,0,2,2,1,4,3,101,1,4,4,13516,18877,2,561,6,1,0,0,0,3,1,0,0,0,3,1,0,0,0,3,4,47,W,1,East
24803,894,F,0,0,0,0,0,2,4,0,2,1,63,9,14,8,56107,68331,0,0,1,8,0,0,0,0,8,0,0,0,0,7,0,0,0,0,6,20,S,0,South
24804,768,M,10,1,10,0,0,1,5,3,7,0,38,6,8,5,2359,6363,0,0,1,8,0,0,0,0,6,2,0,0,0,6,2,0,0,0,4,23,W,0,West
24805,851,F,0,0,0,0,0,0,7,0,1,0,13,4,4,2,0,1500,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,9,S,0,East
24806,936,F,0,0,0,0,0,3,1,0,10,5,123,2,15,7,5669,25460,0,0,1,15,0,0,0,0,14,1,0,0,0,10,0,0,0,0,4,63,M,0,South
24807,941,M,0,0,0,0,0,2,1,0,2,1,131,8,20,8,15101,35150,0,0,1,16,0,0,0,0,16,0,0,0,0,10,0,0,0,0,2,51,M,0,Midwest
24808,517,F,0,0,0,0,0,2,0,1,1,1,56,0,16,8,40841,42990,0,0,6,5,0,0,2,2,3,0,0,3,3,2,0,0,3,2,7,45,D,0,Midwest
24809,587,F,1,17,1,1,0,1,3,0,0,0,21,1,2,1,592,550,0,0,6,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,21,D,0,West
24810,636,M,0,0,0,0,0,2,2,0,3,3,61,14,17,14,32112,40234,2,545,6,4,0,0,1,1,4,0,0,1,1,3,0,0,0,1,14,20,W,0,West
24811,677,F,2,5,2,0,0,0,0,0,0,0,47,0,1,1,31,1092,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,47,W,0,West
24812,856,M,4,2,4,0,0,1,3,2,3,1,43,3,4,4,2828,4391,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,22,S,0,West
24813,891,M,1,45,1,0,0,1,5,4,3,1,179,4,23,8,37748,42712,1,76,2,20,1,0,0,0,12,2,2,5,0,10,1,1,1,0,7,69,S,0,East
24814,856,M,0,0,0,0,0,0,13,4,1,1,34,3,9,6,9391,13418,0,0,1,8,0,0,0,0,5,3,0,0,0,6,2,0,0,0,5,28,S,0,South
24815,880,M,2,67,0,0,0,0,15,0,5,3,30,2,4,3,1102,3608,1,10,2,3,1,0,0,0,3,0,1,0,0,3,0,1,0,0,3,22,S,0,South
24816,951,F,0,0,0,0,0,3,3,0,4,0,301,3,37,14,12968,34055,1,8,2,29,1,0,0,0,28,2,0,0,0,16,2,0,0,0,8,70,M,0,West
24817,672,U,1,16,1,0,0,4,4,0,0,0,19,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,W,1,Midwest
24818,980,F,0,0,0,0,0,0,13,0,8,0,145,6,28,21,22670,57328,0,0,1,27,0,0,0,0,26,0,0,1,0,24,0,0,0,0,7,44,M,0,West
24819,942,M,3,10,1,1,0,2,1,0,1,1,314,1,8,7,14904,35029,0,0,1,8,0,0,0,0,8,0,0,0,0,7,0,0,0,0,6,91,M,0,West
24820,929,F,0,0,0,0,0,0,0,0,3,1,48,2,4,4,3059,18875,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,25,M,0,West
24821,766,M,3,7,2,0,0,2,1,0,1,0,125,0,10,4,13556,21379,0,0,1,10,0,0,0,0,5,3,1,1,0,3,2,0,0,0,4,75,W,0,West
24822,906,M,0,0,0,0,0,0,10,3,9,2,329,5,29,16,51279,72455,1,175,5,27,0,0,1,0,21,4,2,1,0,16,4,2,1,0,16,87,S,0,West
24823,955,M,0,0,0,0,0,1,1,0,4,2,115,6,16,10,13129,49613,0,0,1,14,0,0,0,0,14,0,0,0,0,10,0,0,0,0,4,50,M,0,East
24824,895,F,0,0,0,0,0,1,1,0,0,0,62,0,2,2,83,83,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,62,S,0,East
24825,963,F,0,0,0,0,0,2,2,2,4,2,243,4,19,8,456,25355,0,0,1,17,0,0,0,0,17,0,0,0,0,11,0,0,0,0,3,70,M,0,West
24826,854,M,1,55,0,0,0,2,0,1,1,1,75,2,9,3,13205,15952,0,0,1,8,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,49,S,0,Midwest
24827,947,F,1,70,0,0,0,0,0,0,7,2,238,2,21,8,4902,8643,0,0,1,19,0,0,0,0,17,2,0,0,0,12,1,0,0,0,2,92,M,0,Midwest
24828,847,M,1,36,1,0,0,0,0,0,1,0,34,0,1,1,596,6596,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,34,S,0,East
24829,734,M,0,0,0,0,0,0,0,0,3,2,46,0,6,4,18746,20211,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4,38,W,0,East
24830,801,M,0,0,0,0,0,4,1,0,4,4,83,1,13,5,25885,29576,0,0,6,8,1,0,0,1,6,2,0,1,1,6,1,0,1,1,3,46,S,0,West
24831,852,F,2,57,1,1,0,1,3,0,0,0,95,2,3,2,11839,14072,0,0,1,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,41,S,0,West
24832,788,F,2,16,1,0,0,0,11,0,5,4,112,1,12,6,10390,14821,1,994,6,8,0,0,0,3,6,1,0,1,3,3,0,0,0,3,4,82,W,1,Midwest
24833,639,M,1,17,0,0,0,1,4,0,3,2,26,2,4,2,3274,3338,1,30,3,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,19,W,0,West
24834,918,M,0,0,0,0,0,0,10,1,5,1,126,7,27,8,20205,23317,0,0,1,26,0,0,0,0,26,0,0,0,0,19,0,0,0,0,7,55,M,0,West
24835,901,F,0,0,0,0,0,0,10,0,3,1,108,0,7,5,169,8542,0,0,2,6,1,0,0,0,2,2,1,2,0,4,1,0,2,0,2,59,S,0,Midwest
24836,973,M,0,0,0,0,0,1,2,0,4,3,802,0,13,7,26949,48032,0,0,1,12,0,0,0,0,12,0,0,0,0,9,0,0,0,0,5,184,,0,West
24837,985,M,0,0,0,0,0,1,4,0,17,8,308,5,28,18,23020,73427,0,0,1,26,0,0,0,0,26,0,0,0,0,22,0,0,0,0,10,94,M,0,West
24838,845,F,0,0,0,0,0,1,1,0,0,0,277,1,11,6,10186,13999,1,451,2,9,2,0,0,0,3,6,0,2,0,2,5,0,2,0,3,93,S,0,South
24839,948,M,0,0,0,0,0,2,1,2,2,2,59,7,26,10,23564,40441,0,0,1,23,0,0,0,0,22,0,1,0,0,20,0,1,0,0,6,34,M,0,South
24840,937,M,1,48,1,0,0,1,4,0,1,1,131,1,11,5,3402,19099,0,0,2,10,1,0,0,0,6,4,1,0,0,6,1,0,0,0,3,94,M,0,West
24841,835,F,0,0,0,0,0,0,24,0,0,0,61,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61,S,0,East
24842,723,F,0,0,0,0,0,0,0,0,3,3,50,0,4,3,14502,24414,0,0,1,3,0,0,0,0,1,1,0,1,0,1,1,0,1,0,3,40,W,0,East
24843,616,F,0,0,0,1,1,4,1,1,8,7,131,1,17,3,10261,9686,9,5509,6,5,1,2,6,2,2,1,3,8,2,2,1,3,8,2,3,61,W,0,West
24844,964,F,0,0,0,0,0,2,2,0,11,2,55,11,22,14,65,21463,0,0,1,16,0,0,0,0,16,0,0,0,0,14,0,0,0,0,1,25,M,0,West
24845,978,F,0,0,0,0,0,0,8,3,9,4,201,8,27,12,430,40314,0,0,1,25,0,0,0,0,25,0,0,0,0,18,0,0,0,0,2,67,M,0,South
24846,597,M,0,0,0,0,0,0,0,0,2,2,12,2,3,2,1033,907,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,11,D,0,East
24847,738,F,4,5,4,0,0,1,5,0,1,0,90,8,14,10,17236,21044,0,0,1,8,0,0,0,0,5,1,0,2,0,3,0,0,2,0,8,33,W,0,South
24848,739,M,1,15,0,1,0,0,19,0,6,4,78,0,20,5,13339,15185,3,14960,6,7,0,0,0,11,6,1,0,0,11,4,1,0,0,11,5,50,W,0,East
24849,350,F,0,0,0,0,0,0,7,0,3,3,18,8,8,6,6661,6380,4,558,6,2,0,0,2,3,1,0,0,3,3,1,0,0,3,3,5,13,D,0,Midwest
24850,933,M,0,0,0,0,0,0,7,0,5,0,296,3,18,7,19073,34206,0,0,1,16,0,0,0,0,12,3,0,1,0,9,1,0,1,0,7,80,M,0,East
24851,507,F,2,6,2,0,0,0,10,1,0,0,37,1,5,3,11507,14577,2,777,6,2,0,0,1,2,0,1,0,2,2,1,0,0,2,2,3,28,D,0,West
24852,914,U,0,0,0,0,0,1,3,2,10,5,112,4,17,9,9245,30000,0,0,1,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,4,36,M,1,Midwest
24853,733,F,0,0,0,0,0,1,1,0,0,0,40,5,9,7,10347,15625,0,0,1,5,0,0,0,0,2,3,0,0,0,2,3,0,0,0,7,21,W,0,West
24854,958,M,0,0,0,0,0,2,6,0,5,0,152,2,10,6,2121,11665,0,0,1,10,0,0,0,0,10,0,0,0,0,7,0,0,0,0,3,84,M,0,West
24855,935,F,0,0,0,0,0,0,22,0,7,4,41,4,6,5,0,4534,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,22,M,0,East
24856,842,M,0,0,0,0,0,0,23,0,4,0,23,4,4,4,922,3157,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,15,S,0,Midwest
24857,707,F,0,0,0,0,0,0,0,0,0,0,53,1,2,1,11563,17059,0,0,6,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,39,W,0,Midwest
24858,396,F,1,77,0,1,0,4,0,3,1,1,84,0,6,3,19060,21725,2,663,5,4,0,0,2,0,3,1,0,2,0,0,1,0,2,0,3,45,D,1,Midwest
24859,968,M,0,0,0,0,0,3,0,1,4,0,117,4,27,8,1823,45433,0,0,1,24,0,0,0,0,24,0,0,0,0,14,0,0,0,0,4,55,M,0,West
24860,955,F,0,0,0,0,0,2,2,0,13,7,46,7,17,13,2536,56606,0,0,1,15,0,0,0,0,15,0,0,0,0,14,0,0,0,0,1,26,,0,South
24861,967,F,0,0,0,0,0,1,3,0,5,0,211,2,21,11,29380,50810,0,0,1,18,0,0,0,0,12,4,0,2,0,15,1,0,0,0,7,114,M,1,West
24862,524,F,0,0,0,0,0,1,2,1,0,0,3,1,1,1,15956,15956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,D,0,West
24863,337,F,7,2,5,0,0,6,2,1,0,0,69,1,12,8,8813,9010,9,6855,6,2,0,0,0,9,2,0,1,0,9,1,0,0,0,7,8,55,,0,South
24864,926,F,0,0,0,0,0,1,3,0,6,0,96,5,14,6,17184,29289,0,0,1,12,0,0,0,0,12,0,0,0,0,10,0,0,0,0,5,33,M,0,East
24865,564,F,1,2,0,1,0,1,2,0,1,0,195,2,12,6,26377,33706,4,3246,6,5,0,0,0,7,2,1,0,2,7,1,1,0,2,7,6,53,D,0,West
24866,913,M,0,0,0,0,0,2,1,1,1,0,49,1,15,10,15532,27045,0,0,1,12,0,0,0,0,11,1,0,0,0,11,0,0,0,0,7,34,M,1,South
24867,887,M,0,0,0,0,0,0,0,0,1,0,73,3,10,4,164,2966,1,87,4,6,0,0,1,0,6,0,0,1,0,6,0,0,1,0,2,29,S,1,East
24868,948,M,2,66,2,0,0,4,4,2,11,3,133,9,37,9,21820,52925,0,0,1,30,0,0,0,0,30,0,1,0,0,20,0,0,0,0,8,56,M,0,East
24869,832,M,0,0,0,0,0,5,1,6,7,0,107,10,22,15,61435,71785,0,0,1,10,0,0,0,0,9,1,0,0,0,8,0,0,0,0,13,42,S,0,South
24870,963,F,0,0,0,0,0,2,1,0,12,4,104,7,22,12,104,12957,0,0,1,19,0,0,0,0,19,0,0,0,0,16,0,0,0,0,2,36,M,0,South
24871,960,F,0,0,0,0,0,4,1,4,6,2,198,0,16,6,681,17111,0,0,1,14,0,0,0,0,14,0,0,0,0,9,0,0,0,0,3,83,M,0,Midwest
24872,911,M,0,0,0,0,0,3,1,0,11,1,90,3,23,9,16479,21568,1,72,2,21,1,0,0,0,20,1,1,0,0,14,1,1,0,0,6,60,S,0,West
24873,612,M,2,13,2,0,0,1,4,9,3,0,107,5,22,6,52188,60937,1,214,6,18,1,0,0,1,15,1,3,0,1,5,1,3,0,1,5,48,W,0,Midwest
24874,642,F,0,0,0,0,0,1,2,0,0,0,10,2,2,2,2625,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,W,0,West
24875,969,M,0,0,0,0,0,0,0,0,5,2,261,1,12,8,282,37760,0,0,1,12,0,0,0,0,12,0,0,0,0,10,0,0,0,0,5,98,M,0,West
24876,959,M,0,0,0,0,0,0,0,0,2,2,130,3,21,13,47801,100584,0,0,1,20,0,0,0,0,20,0,0,0,0,13,0,0,0,0,8,67,M,0,West
24877,922,F,0,0,0,0,0,0,0,0,10,6,84,3,13,8,13898,41788,0,0,1,13,0,0,0,0,13,0,0,0,0,8,0,0,0,0,5,44,M,0,Midwest
24878,644,M,5,3,3,0,0,2,3,2,3,1,97,1,16,10,11616,10293,1,81,6,11,0,0,0,5,2,1,1,0,12,7,0,0,0,3,10,79,W,0,Midwest
24879,872,M,0,0,0,0,0,0,0,0,0,0,24,6,6,6,5801,9050,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,11,S,0,East
24880,963,F,0,0,0,0,0,0,0,0,0,0,328,0,5,2,0,10500,0,0,1,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,212,M,0,West
24881,830,F,1,28,1,0,0,0,11,2,9,2,67,2,8,5,5415,7103,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,47,S,0,Midwest
24882,912,F,0,0,0,0,0,0,14,0,6,2,24,10,10,10,3384,6653,0,0,1,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,10,S,0,East
24883,485,F,4,5,4,0,0,3,2,6,0,0,65,0,10,4,1918,1918,2,1715,6,4,0,0,0,4,3,0,1,0,4,1,0,0,0,4,4,50,D,1,South
24884,958,M,0,0,0,0,0,1,6,0,13,6,168,7,38,11,76651,94228,0,0,1,29,0,0,0,0,28,1,0,0,0,22,0,0,0,0,9,69,M,0,West
24885,803,M,1,3,1,0,0,0,10,0,1,0,47,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,47,S,0,West
24886,829,F,0,0,0,0,0,0,11,0,3,0,70,0,9,3,6799,7478,0,0,1,8,0,0,0,0,4,0,3,1,0,3,0,0,1,0,2,55,S,0,East
24887,976,F,0,0,0,0,0,0,0,0,2,0,84,2,24,12,1187,38827,0,0,1,20,0,0,0,0,19,1,0,0,0,18,0,0,0,0,4,48,M,0,West
24888,781,M,0,0,0,0,0,0,15,0,0,0,23,2,2,2,298,298,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,15,W,0,West
24889,811,F,2,2,1,0,0,0,10,0,0,0,68,2,7,5,8909,12572,1,167,2,6,1,0,0,0,3,4,0,0,0,4,2,0,0,0,4,41,S,0,South
24890,951,F,1,22,1,0,0,0,10,0,6,2,126,1,19,8,11606,15948,0,0,1,19,0,0,0,0,17,1,1,0,0,14,1,0,0,0,7,74,M,0,East
24891,848,F,0,0,0,0,0,1,1,0,4,2,35,5,6,5,11385,14448,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,18,S,0,West
24892,824,U,1,36,0,0,0,0,7,1,5,4,94,3,21,10,71723,72914,2,5268,6,12,0,0,0,6,6,2,1,3,6,10,0,0,0,2,9,65,S,0,West
24893,781,U,0,0,0,0,0,5,1,2,0,0,52,1,3,2,0,500,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,31,W,0,West
24894,959,F,0,0,0,0,0,0,0,0,1,0,130,4,22,10,5238,28615,0,0,1,17,0,0,0,0,16,1,0,0,0,12,1,0,0,0,6,63,M,0,West
24895,591,F,4,4,3,1,0,0,8,3,6,2,102,6,19,3,9632,13357,0,0,6,10,1,0,0,4,8,1,0,2,4,2,0,0,0,4,3,43,D,0,East
24896,485,F,0,0,0,0,0,0,10,0,1,0,17,2,2,2,14015,16888,1,31,5,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,13,D,0,West
24897,878,U,0,0,0,0,0,3,2,1,3,3,38,7,12,7,18268,25443,0,0,1,10,0,0,0,0,10,0,0,0,0,9,0,0,0,0,5,22,S,0,Midwest
24898,896,M,0,0,0,0,0,1,4,0,1,0,14,3,3,3,120,1100,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,10,S,0,West
24899,468,F,2,2,2,0,0,4,1,2,1,1,34,0,3,2,663,176,3,1677,6,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,2,30,D,0,Midwest
24900,770,F,0,0,0,0,0,0,14,1,0,0,109,4,16,7,6354,8251,0,0,1,15,0,0,0,0,6,5,2,2,0,7,4,1,2,0,6,50,W,0,East
24901,960,F,0,0,0,0,0,1,4,0,5,2,137,7,30,8,10621,42812,0,0,1,29,0,0,0,0,29,0,0,0,0,16,0,0,0,0,5,60,M,0,West
24902,786,U,5,6,4,1,0,0,0,0,0,0,229,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,229,W,0,West
24903,784,F,0,0,0,0,0,0,0,0,2,1,19,4,5,5,9050,9575,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,11,W,0,South
24904,754,F,0,0,0,0,0,2,3,0,2,2,73,2,14,9,3788,10979,1,30,2,13,1,0,0,0,3,2,0,9,0,3,2,0,9,0,7,45,W,0,South
24905,908,M,0,0,0,0,0,2,1,0,5,1,116,0,5,2,4815,5410,0,0,1,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,85,S,0,Midwest
24906,889,M,0,0,0,0,0,0,8,0,1,0,34,2,5,5,11682,13843,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,25,S,0,South
24907,509,U,1,19,1,0,0,0,0,0,1,0,7,1,1,1,261,200,1,86,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,7,D,0,West
24908,927,F,0,0,0,0,0,0,10,0,6,2,100,3,10,6,286,3589,0,0,1,8,0,0,0,0,8,0,0,0,0,7,0,0,0,0,2,38,M,0,Midwest
24909,959,F,0,0,0,0,0,2,3,0,0,0,104,2,11,7,0,23607,0,0,1,10,0,0,0,0,9,1,0,0,0,8,0,0,0,0,0,59,M,0,West
24910,872,M,0,0,0,0,0,0,21,0,1,1,14,1,1,1,275,300,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14,S,0,East
24911,562,F,8,3,8,0,0,1,3,0,0,0,59,1,4,1,514,514,1,745,6,1,0,0,0,2,1,0,0,0,2,1,0,0,0,1,1,38,D,0,Midwest
24912,783,F,0,0,0,0,0,0,11,0,1,1,11,3,3,3,4625,4625,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,11,W,0,West
24913,940,M,0,0,0,0,0,2,2,0,4,1,128,0,13,6,5932,27510,0,0,1,12,0,0,0,0,10,2,0,0,0,7,0,0,0,0,5,81,,0,West
24914,772,M,0,0,0,0,0,0,9,1,3,3,221,0,5,0,0,0,1,168,6,3,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,120,W,0,West
24915,959,M,0,0,0,0,0,4,0,1,14,3,412,3,28,18,69755,94453,1,313,2,27,1,0,0,0,24,3,1,0,0,21,1,1,0,0,14,87,M,0,Midwest
24916,881,M,0,0,0,0,0,0,11,0,7,2,60,2,4,3,249,5431,0,0,1,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,28,S,0,East
24917,638,M,2,5,2,0,0,0,23,0,5,3,86,1,6,2,515,410,1,702,5,4,1,0,1,0,3,1,1,1,0,3,1,1,1,0,2,45,W,0,West
24918,960,F,0,0,0,0,0,4,0,3,11,5,88,7,19,15,15843,33791,0,0,1,17,0,0,0,0,15,2,0,0,0,15,1,0,0,0,3,37,M,0,Midwest
24919,893,F,0,0,0,0,0,2,0,0,0,0,5,1,1,1,27,500,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,S,0,South
24920,948,M,1,10,1,0,0,0,0,0,1,1,414,1,9,6,26651,37121,0,0,1,9,0,0,0,0,7,2,0,0,0,5,2,0,0,0,4,245,M,0,West
24921,522,F,0,0,0,0,0,6,2,2,0,0,2,1,1,1,1494,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,D,0,Midwest
24922,705,M,2,69,0,0,0,0,15,0,1,0,97,1,2,1,1324,2000,1,229,6,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,55,W,0,West
24923,762,M,1,69,0,0,0,1,2,0,1,1,157,1,2,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,80,W,0,West
24924,950,F,0,0,0,0,0,0,14,0,3,2,101,2,18,7,36821,70876,0,0,1,18,0,0,0,0,18,0,0,0,0,11,0,0,0,0,6,57,M,0,South
24925,799,M,0,0,0,0,0,0,0,0,0,0,134,2,3,2,77,102,1,2754,6,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,1,50,S,0,West
24926,959,F,0,0,0,0,0,2,1,0,6,0,166,1,19,6,1087,34212,0,0,1,19,0,0,0,0,19,0,0,0,0,9,0,0,0,0,3,86,M,0,Midwest
24927,924,M,0,0,0,0,0,0,0,0,3,1,101,2,11,1,0,4400,0,0,1,9,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,56,M,0,East
24928,945,F,0,0,0,0,0,2,0,1,7,5,105,2,18,6,9094,33288,0,0,1,18,0,0,0,0,18,0,0,0,0,10,0,0,0,0,2,51,M,0,Midwest
24929,837,M,0,0,0,0,0,2,1,0,6,0,13,6,6,6,8638,9925,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,9,S,0,Midwest
24930,966,M,0,0,0,0,0,0,13,0,6,3,110,5,29,12,23602,56029,0,0,1,26,0,0,0,0,26,0,0,0,0,15,0,0,0,0,6,47,M,0,West
24931,949,F,0,0,0,0,0,0,0,0,3,2,139,0,8,6,2025,18158,0,0,1,7,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,88,M,0,East
24932,806,M,0,0,0,0,0,0,0,0,6,2,97,1,6,3,1616,2220,0,0,4,5,0,0,1,0,4,0,1,1,0,3,0,1,0,0,2,49,S,0,West
24933,889,F,0,0,0,0,0,2,4,0,2,0,13,9,9,9,3348,5978,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,2,8,S,0,South
24934,832,F,0,0,0,0,0,0,12,0,2,2,16,3,3,3,838,1050,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,15,,0,West
24935,971,F,0,0,0,0,0,0,0,0,5,3,255,1,12,5,7138,20539,0,0,1,10,0,0,0,0,10,0,0,0,0,8,0,0,0,0,3,175,M,0,West
24936,906,M,0,0,0,0,0,4,3,3,6,3,240,7,17,9,11397,28898,1,609,6,15,0,0,0,1,12,3,0,0,1,13,0,0,0,1,6,66,S,0,Midwest
24937,864,F,0,0,0,0,0,1,2,0,2,0,155,2,12,5,16046,34134,1,90,2,10,1,0,0,0,6,2,2,1,0,3,1,0,0,0,4,81,S,0,East
